"Name","AvgCyclomatic","AvgCyclomaticModified","AvgCyclomaticStrict","AvgEssential","AvgLine","AvgLineBlank","AvgLineCode","AvgLineComment","CountDeclClass","CountDeclFile","CountDeclFunction","CountLine","CountLineBlank","CountLineCode","CountLineComment","CountPath","CountStmt","CountStmtDecl","CountStmtExe","Cyclomatic","CyclomaticModified","CyclomaticStrict","Essential","MaxCyclomatic","MaxCyclomaticModified","MaxNesting","RatioCommentToCode","SumCyclomatic","SumCyclomaticModified","SumCyclomaticStrict","SumEssential","Has_Session","Session_Reads","Session_Writes","Cookies","Header_Access","Has_Param","Param_Reads","Context_Switches","DB_Query","DB_Query_Binary","Has_HTML","total_tags","unique_tags","total_attrs","unique_attrs","avg_attrs","max_depth","total_depth","avg_depth","total_comment","total_text","forms","inputs","anchors","frames","scripts","in_page_scripts","external_scripts","css_included","style_tags","inline_css","inline_css_lines","Defected"
"/Users/sbicer/Desktop/akademik/fluxbb/fluxbb-fluxbb-1.5.3/admin_reports.php","0","0","0","0","0","0","0","0","0","","0","184","32","143","9","90","62","0","62","19","19","19","1","19","19","2","0.06","0","0","0","0","False","0","0","0","0","True","2","25","4","True","True","45","12","29","8","1.5517241379310345","11","260","0.17307692307692307","0","83","1","1","0","0","0","0","0","0","0","0","0","no"
"/Users/sbicer/Desktop/akademik/fluxbb/fluxbb-fluxbb-1.5.3/admin_statistics.php","0","0","0","0","0","0","0","0","0","","0","139","27","97","15","1512","66","0","66","19","19","26","1","19","19","6","0.15","0","0","0","0","False","0","0","0","0","True","2","14","1","True","True","17","7","5","2","3.4","6","70","0.24285714285714285","0","29","0","0","0","0","0","0","0","0","0","0","0","no"
"/Users/sbicer/Desktop/akademik/fluxbb/fluxbb-fluxbb-1.5.3/admin_users.php","0","0","0","0","0","0","0","0","0","","0","1095","165","876","54","53116840","473","0","473","121","121","154","1","121","121","8","0.06","0","0","0","0","False","0","0","0","0","True","71","176","25","True","True","382","22","415","16","0.9204819277108434","11","1772","0.21557562076749437","0","570","6","40","18","0","0","0","0","0","0","0","0","yes"
"/Users/sbicer/Desktop/akademik/fluxbb/fluxbb-fluxbb-1.5.3/db_update.php","3","3","4","2","18","3","14","1","0","","19","1905","438","1236","247","999999999","800","27","773","173","144","200","44","173","144","9","0.20","72","72","82","42","True","3","4","2","1","True","23","73","20","True","True","148","21","137","22","1.0802919708029197","15","1146","0.12914485165794065","8","211","2","8","0","0","0","0","0","4","0","3","3","yes"
"/Users/sbicer/Desktop/akademik/fluxbb/fluxbb-fluxbb-1.5.3/delete.php","0","0","0","0","0","0","0","0","0","","0","137","27","98","12","160","55","0","55","15","15","22","1","15","15","2","0.12","0","0","0","0","False","0","0","0","0","True","3","18","2","True","True","42","15","26","8","1.6153846153846154","9","197","0.2131979695431472","0","60","1","1","4","0","0","0","0","0","0","0","0","yes"
"/Users/sbicer/Desktop/akademik/fluxbb/fluxbb-fluxbb-1.5.3/edit.php","0","0","0","0","0","0","0","0","0","","0","288","55","212","21","54756864","129","0","129","47","47","66","1","47","47","6","0.10","0","0","0","0","False","0","0","0","0","True","18","45","1","True","True","73","15","67","16","1.0895522388059702","10","398","0.18341708542713567","0","97","1","4","8","0","0","0","0","0","0","0","0","yes"
"/Users/sbicer/Desktop/akademik/fluxbb/fluxbb-fluxbb-1.5.3/footer.php","0","0","0","0","0","0","0","0","0","","0","163","34","111","18","7840","71","0","71","26","26","29","1","26","26","5","0.16","0","0","0","0","False","0","0","0","0","False","0","6","0","False","True","8","4","8","2","1.0","5","24","0.3333333333333333","0","13","0","0","0","0","0","0","0","0","0","0","0","no"
"/Users/sbicer/Desktop/akademik/fluxbb/fluxbb-fluxbb-1.5.3/header.php","0","0","0","0","0","0","0","0","0","","0","325","71","209","49","345047040","128","0","128","45","45","55","1","45","45","4","0.23","0","0","0","0","False","0","0","0","0","False","0","9","1","True","True","10","6","11","5","0.9090909090909091","4","22","0.45454545454545453","0","15","0","0","0","0","1","1","0","1","0","0","0","no"
"/Users/sbicer/Desktop/akademik/fluxbb/fluxbb-fluxbb-1.5.3/help.php","0","0","0","0","0","0","0","0","0","","0","154","16","130","8","8","150","0","150","4","4","4","1","4","4","1","0.06","0","0","0","0","False","0","0","0","0","False","0","136","0","False","True","211","20","55","6","3.8363636363636364","7","778","0.2712082262210797","0","229","0","0","18","0","0","0","0","0","0","3","3","no"
"/Users/sbicer/Desktop/akademik/fluxbb/fluxbb-fluxbb-1.5.3/include/common_admin.php","14","14","15","1","57","11","42","4","0","","2","146","29","95","22","6","74","4","70","4","4","4","1","19","19","2","0.23","28","28","31","2","False","0","0","0","0","False","0","33","2","True","True","39","6","23","3","1.6956521739130435","7","203","0.1921182266009852","0","49","0","0","11","0","0","0","0","0","0","0","0","no"
"/Users/sbicer/Desktop/akademik/fluxbb/fluxbb-fluxbb-1.5.3/index.php","0","0","0","0","0","0","0","0","0","","0","265","49","200","17","8973504","123","0","123","33","33","39","5","33","33","4","0.09","0","0","0","0","False","0","0","0","0","False","0","26","4","True","True","44","14","30","4","1.4666666666666666","11","328","0.13414634146341464","0","64","0","0","0","0","0","0","0","0","0","0","0","no"
"/Users/sbicer/Desktop/akademik/fluxbb/fluxbb-fluxbb-1.5.3/install.php","1","1","1","1","5","0","4","0","0","","2","1807","186","1569","56","999999999","395","3","392","90","81","113","8","90","81","7","0.04","3","3","3","2","False","0","0","2","1","True","34","130","1","True","True","259","22","220","20","1.1772727272727272","14","2641","0.09806891329042029","4","341","3","26","0","0","1","1","0","2","0","0","0","no"
"/Users/sbicer/Desktop/akademik/fluxbb/fluxbb-fluxbb-1.5.3/login.php","0","0","0","0","0","0","0","0","0","","0","304","63","211","32","68508","134","0","134","37","37","49","1","37","37","8","0.15","0","0","0","0","False","0","0","0","3","True","14","27","2","True","True","62","13","68","12","0.9117647058823529","9","359","0.17270194986072424","0","73","2","9","3","0","0","0","0","0","0","0","0","no"
"/Users/sbicer/Desktop/akademik/fluxbb/fluxbb-fluxbb-1.5.3/misc.php","0","0","0","0","0","0","0","0","0","","0","418","99","291","29","34018","222","0","222","67","67","81","1","67","67","9","0.10","0","0","0","0","False","0","0","0","3","True","23","31","10","True","True","67","15","69","15","0.9710144927536232","9","340","0.19705882352941176","0","81","2","6","5","0","0","0","0","0","0","0","0","yes"
"/Users/sbicer/Desktop/akademik/fluxbb/fluxbb-fluxbb-1.5.3/moderate.php","0","0","0","0","0","0","0","0","0","","0","1004","207","712","90","999999999","484","0","484","128","126","149","1","128","126","7","0.13","0","0","0","0","False","0","0","0","0","True","70","124","26","True","True","210","25","190","12","1.105263157894737","9","799","0.26282853566958697","0","297","7","21","16","0","0","0","0","0","0","0","0","yes"
"/Users/sbicer/Desktop/akademik/fluxbb/fluxbb-fluxbb-1.5.3/profile.php","0","0","0","0","0","0","0","0","0","","0","1823","309","1442","95","999999999","962","0","962","319","310","393","12","319","310","14","0.07","0","0","0","0","False","0","0","0","0","True","67","309","24","True","True","432","18","409","16","1.0562347188264058","10","2706","0.15964523281596452","0","587","11","55","9","0","0","0","0","0","0","0","0","yes"
"/Users/sbicer/Desktop/akademik/fluxbb/fluxbb-fluxbb-1.5.3/register.php","0","0","0","0","0","0","0","0","0","","0","436","72","329","36","999999999","312","0","312","90","90","94","1","90","90","4","0.11","0","0","0","0","False","0","0","0","0","True","24","139","2","True","True","149","15","132","10","1.128787878787879","9","1039","0.14340712223291627","0","215","2","13","0","0","0","0","0","0","0","0","0","yes"
"/Users/sbicer/Desktop/akademik/fluxbb/fluxbb-fluxbb-1.5.3/search.php","0","0","0","0","0","0","0","0","0","","0","914","147","717","52","999999999","452","0","452","154","147","200","10","154","147","11","0.07","0","0","0","0","False","0","0","0","0","True","39","73","16","True","True","141","25","109","13","1.2935779816513762","14","1262","0.11172741679873217","0","200","1","4","8","0","0","0","0","0","0","0","0","no"
"/Users/sbicer/Desktop/akademik/fluxbb/fluxbb-fluxbb-1.5.3/userlist.php","0","0","0","0","0","0","0","0","0","","0","183","33","136","14","193536","88","0","88","32","32","40","1","32","32","3","0.10","0","0","0","0","False","0","0","0","0","True","14","44","4","True","True","60","18","56","12","1.0714285714285714","9","337","0.17804154302670624","0","93","1","2","0","0","0","0","0","0","0","0","0","no"
"/Users/sbicer/Desktop/akademik/fluxbb/fluxbb-fluxbb-1.5.3/viewforum.php","0","0","0","0","0","0","0","0","0","","0","300","48","231","21","141696000","135","0","135","45","43","61","1","45","43","4","0.09","0","0","0","0","False","0","0","0","0","True","6","33","5","True","True","53","14","43","6","1.2325581395348837","10","274","0.19343065693430658","1","83","0","0","4","0","0","0","0","0","0","0","0","no"
"/Users/sbicer/Desktop/akademik/fluxbb/fluxbb-fluxbb-1.5.3/viewtopic.php","0","0","0","0","0","0","0","0","0","","0","459","85","342","33","999999999","243","0","243","85","85","120","1","85","85","5","0.10","0","0","0","0","False","0","0","0","0","True","13","60","8","True","True","89","19","86","16","1.0348837209302326","9","463","0.19222462203023757","0","111","1","6","11","0","0","0","0","0","0","0","0","no"
