Name,Defected
phpbb-release-3.0.10/phpBB/includes/acp/acp_words.php,no
phpbb-release-3.0.10/phpBB/includes/acp/auth.php,no
phpbb-release-3.0.10/phpBB/includes/acp/info/acp_attachments.php,no
phpbb-release-3.0.10/phpBB/includes/acp/info/acp_ban.php,no
phpbb-release-3.0.10/phpBB/includes/acp/info/acp_bbcodes.php,no
phpbb-release-3.0.10/phpBB/includes/acp/info/acp_board.php,no
phpbb-release-3.0.10/phpBB/includes/acp/info/acp_bots.php,no
phpbb-release-3.0.10/phpBB/includes/acp/info/acp_captcha.php,no
phpbb-release-3.0.10/phpBB/includes/acp/info/acp_database.php,no
phpbb-release-3.0.10/phpBB/includes/acp/info/acp_disallow.php,no
phpbb-release-3.0.10/phpBB/includes/acp/info/acp_email.php,no
phpbb-release-3.0.10/phpBB/includes/acp/info/acp_forums.php,no
phpbb-release-3.0.10/phpBB/includes/acp/info/acp_groups.php,no
phpbb-release-3.0.10/phpBB/includes/acp/info/acp_icons.php,no
phpbb-release-3.0.10/phpBB/includes/acp/info/acp_inactive.php,no
phpbb-release-3.0.10/phpBB/includes/acp/info/acp_jabber.php,no
phpbb-release-3.0.10/phpBB/includes/acp/info/acp_language.php,no
phpbb-release-3.0.10/phpBB/includes/acp/info/acp_logs.php,no
phpbb-release-3.0.10/phpBB/includes/acp/info/acp_main.php,no
phpbb-release-3.0.10/phpBB/includes/acp/info/acp_modules.php,no
phpbb-release-3.0.10/phpBB/includes/acp/info/acp_permission_roles.php,no
phpbb-release-3.0.10/phpBB/includes/acp/info/acp_permissions.php,no
phpbb-release-3.0.10/phpBB/includes/acp/info/acp_php_info.php,no
phpbb-release-3.0.10/phpBB/includes/acp/info/acp_profile.php,no
phpbb-release-3.0.10/phpBB/includes/acp/info/acp_prune.php,no
phpbb-release-3.0.10/phpBB/includes/acp/info/acp_ranks.php,no
phpbb-release-3.0.10/phpBB/includes/acp/info/acp_reasons.php,no
phpbb-release-3.0.10/phpBB/includes/acp/info/acp_search.php,no
phpbb-release-3.0.10/phpBB/includes/acp/info/acp_send_statistics.php,no
phpbb-release-3.0.10/phpBB/includes/acp/info/acp_styles.php,no
phpbb-release-3.0.10/phpBB/includes/acp/info/acp_update.php,no
phpbb-release-3.0.10/phpBB/includes/acp/info/acp_users.php,no
phpbb-release-3.0.10/phpBB/includes/acp/info/acp_words.php,no
phpbb-release-3.0.10/phpBB/includes/auth.php,no
phpbb-release-3.0.10/phpBB/includes/auth/auth_apache.php,no
phpbb-release-3.0.10/phpBB/includes/auth/auth_db.php,no
phpbb-release-3.0.10/phpBB/includes/auth/auth_ldap.php,no
phpbb-release-3.0.10/phpBB/includes/bbcode.php,no
phpbb-release-3.0.10/phpBB/includes/cache.php,no
phpbb-release-3.0.10/phpBB/includes/captcha/captcha_factory.php,no
phpbb-release-3.0.10/phpBB/includes/captcha/captcha_gd.php,no
phpbb-release-3.0.10/phpBB/includes/captcha/captcha_gd_wave.php,no
phpbb-release-3.0.10/phpBB/includes/captcha/captcha_non_gd.php,no
phpbb-release-3.0.10/phpBB/includes/captcha/plugins/captcha_abstract.php,no
phpbb-release-3.0.10/phpBB/includes/captcha/plugins/phpbb_captcha_gd_plugin.php,no
phpbb-release-3.0.10/phpBB/includes/captcha/plugins/phpbb_captcha_gd_wave_plugin.php,no
phpbb-release-3.0.10/phpBB/includes/captcha/plugins/phpbb_captcha_nogd_plugin.php,no
phpbb-release-3.0.10/phpBB/includes/captcha/plugins/phpbb_captcha_qa_plugin.php,no
phpbb-release-3.0.10/phpBB/includes/captcha/plugins/phpbb_recaptcha_plugin.php,no
phpbb-release-3.0.10/phpBB/includes/constants.php,no
phpbb-release-3.0.10/phpBB/includes/db/db_tools.php,no
phpbb-release-3.0.10/phpBB/includes/db/dbal.php,yes
phpbb-release-3.0.10/phpBB/includes/db/mssql.php,yes
phpbb-release-3.0.10/phpBB/includes/db/mssql_odbc.php,yes
phpbb-release-3.0.10/phpBB/includes/db/mssqlnative.php,no
phpbb-release-3.0.10/phpBB/includes/db/mysql.php,yes
phpbb-release-3.0.10/phpBB/includes/db/mysqli.php,yes
phpbb-release-3.0.10/phpBB/includes/db/oracle.php,no
phpbb-release-3.0.10/phpBB/includes/db/postgres.php,no
phpbb-release-3.0.10/phpBB/includes/db/sqlite.php,no
phpbb-release-3.0.10/phpBB/includes/diff/diff.php,no
phpbb-release-3.0.10/phpBB/includes/diff/engine.php,no
phpbb-release-3.0.10/phpBB/includes/diff/renderer.php,no
phpbb-release-3.0.10/phpBB/includes/error_collector.php,no
phpbb-release-3.0.10/phpBB/includes/functions.php,yes
phpbb-release-3.0.10/phpBB/includes/functions_admin.php,yes
phpbb-release-3.0.10/phpBB/includes/functions_content.php,no
phpbb-release-3.0.10/phpBB/includes/functions_convert.php,no
phpbb-release-3.0.10/phpBB/includes/functions_display.php,no
phpbb-release-3.0.10/phpBB/includes/functions_install.php,yes
phpbb-release-3.0.10/phpBB/includes/functions_jabber.php,no
phpbb-release-3.0.10/phpBB/includes/functions_messenger.php,no
phpbb-release-3.0.10/phpBB/includes/functions_module.php,no
phpbb-release-3.0.10/phpBB/includes/functions_posting.php,yes
phpbb-release-3.0.10/phpBB/includes/functions_privmsgs.php,yes
phpbb-release-3.0.10/phpBB/includes/functions_profile_fields.php,yes
phpbb-release-3.0.10/phpBB/includes/functions_template.php,no
phpbb-release-3.0.10/phpBB/includes/functions_transfer.php,no
phpbb-release-3.0.10/phpBB/includes/functions_upload.php,no
phpbb-release-3.0.10/phpBB/includes/functions_user.php,yes
phpbb-release-3.0.10/phpBB/includes/hooks/index.php,no
phpbb-release-3.0.10/phpBB/includes/mcp/info/mcp_ban.php,no
phpbb-release-3.0.10/phpBB/includes/mcp/info/mcp_logs.php,no
phpbb-release-3.0.10/phpBB/includes/mcp/info/mcp_main.php,no
phpbb-release-3.0.10/phpBB/includes/mcp/info/mcp_notes.php,no
phpbb-release-3.0.10/phpBB/includes/mcp/info/mcp_pm_reports.php,no
phpbb-release-3.0.10/phpBB/includes/mcp/info/mcp_queue.php,no
phpbb-release-3.0.10/phpBB/includes/mcp/info/mcp_reports.php,no
phpbb-release-3.0.10/phpBB/includes/mcp/info/mcp_warn.php,no
phpbb-release-3.0.10/phpBB/includes/mcp/mcp_ban.php,no
phpbb-release-3.0.10/phpBB/includes/mcp/mcp_forum.php,no
phpbb-release-3.0.10/phpBB/includes/mcp/mcp_front.php,no
phpbb-release-3.0.10/phpBB/includes/mcp/mcp_logs.php,no
phpbb-release-3.0.10/phpBB/includes/mcp/mcp_main.php,no
phpbb-release-3.0.10/phpBB/includes/mcp/mcp_notes.php,no
phpbb-release-3.0.10/phpBB/includes/mcp/mcp_pm_reports.php,no
phpbb-release-3.0.10/phpBB/includes/mcp/mcp_post.php,no
phpbb-release-3.0.10/phpBB/includes/mcp/mcp_queue.php,no
phpbb-release-3.0.10/phpBB/includes/mcp/mcp_reports.php,no
phpbb-release-3.0.10/phpBB/includes/mcp/mcp_topic.php,yes
phpbb-release-3.0.10/phpBB/includes/mcp/mcp_warn.php,yes
phpbb-release-3.0.10/phpBB/includes/message_parser.php,no
phpbb-release-3.0.10/phpBB/includes/questionnaire/questionnaire.php,no
phpbb-release-3.0.10/phpBB/includes/search/fulltext_mysql.php,yes
phpbb-release-3.0.10/phpBB/includes/search/fulltext_native.php,no
phpbb-release-3.0.10/phpBB/includes/search/search.php,no
phpbb-release-3.0.10/phpBB/includes/session.php,no
phpbb-release-3.0.10/phpBB/includes/startup.php,no
phpbb-release-3.0.10/phpBB/includes/template.php,no
phpbb-release-3.0.10/phpBB/includes/ucp/info/ucp_attachments.php,no
phpbb-release-3.0.10/phpBB/includes/ucp/info/ucp_groups.php,no
phpbb-release-3.0.10/phpBB/includes/ucp/info/ucp_main.php,no
phpbb-release-3.0.10/phpBB/includes/ucp/info/ucp_pm.php,no
phpbb-release-3.0.10/phpBB/includes/ucp/info/ucp_prefs.php,no
phpbb-release-3.0.10/phpBB/includes/ucp/info/ucp_profile.php,no
phpbb-release-3.0.10/phpBB/includes/ucp/info/ucp_zebra.php,no
phpbb-release-3.0.10/phpBB/includes/ucp/ucp_activate.php,no
phpbb-release-3.0.10/phpBB/includes/ucp/ucp_attachments.php,no
phpbb-release-3.0.10/phpBB/includes/ucp/ucp_confirm.php,no
phpbb-release-3.0.10/phpBB/includes/ucp/ucp_groups.php,no
phpbb-release-3.0.10/phpBB/includes/ucp/ucp_main.php,no
phpbb-release-3.0.10/phpBB/includes/ucp/ucp_pm.php,no
phpbb-release-3.0.10/phpBB/includes/ucp/ucp_pm_compose.php,no
phpbb-release-3.0.10/phpBB/includes/ucp/ucp_pm_options.php,yes
phpbb-release-3.0.10/phpBB/includes/ucp/ucp_pm_viewfolder.php,no
phpbb-release-3.0.10/phpBB/includes/ucp/ucp_pm_viewmessage.php,no
phpbb-release-3.0.10/phpBB/includes/ucp/ucp_prefs.php,yes
phpbb-release-3.0.10/phpBB/includes/ucp/ucp_profile.php,no
phpbb-release-3.0.10/phpBB/includes/ucp/ucp_register.php,no
phpbb-release-3.0.10/phpBB/includes/ucp/ucp_remind.php,no
phpbb-release-3.0.10/phpBB/includes/ucp/ucp_resend.php,no
phpbb-release-3.0.10/phpBB/includes/ucp/ucp_zebra.php,no
phpbb-release-3.0.10/phpBB/includes/utf/data/case_fold_c.php,no
phpbb-release-3.0.10/phpBB/includes/utf/data/case_fold_f.php,no
phpbb-release-3.0.10/phpBB/includes/utf/data/case_fold_s.php,no
phpbb-release-3.0.10/phpBB/includes/utf/data/confusables.php,no
phpbb-release-3.0.10/phpBB/includes/utf/data/recode_basic.php,no
phpbb-release-3.0.10/phpBB/includes/utf/data/recode_cjk.php,no
phpbb-release-3.0.10/phpBB/includes/utf/data/search_indexer_0.php,no
phpbb-release-3.0.10/phpBB/includes/utf/data/search_indexer_1.php,no
phpbb-release-3.0.10/phpBB/includes/utf/data/search_indexer_19.php,no
phpbb-release-3.0.10/phpBB/includes/utf/data/search_indexer_2.php,no
phpbb-release-3.0.10/phpBB/includes/utf/data/search_indexer_20.php,no
phpbb-release-3.0.10/phpBB/includes/utf/data/search_indexer_21.php,no
phpbb-release-3.0.10/phpBB/includes/utf/data/search_indexer_26.php,no
phpbb-release-3.0.10/phpBB/includes/utf/data/search_indexer_3.php,no
phpbb-release-3.0.10/phpBB/includes/utf/data/search_indexer_31.php,no
phpbb-release-3.0.10/phpBB/includes/utf/data/search_indexer_32.php,no
phpbb-release-3.0.10/phpBB/includes/utf/data/search_indexer_33.php,no
phpbb-release-3.0.10/phpBB/includes/utf/data/search_indexer_36.php,no
phpbb-release-3.0.10/phpBB/includes/utf/data/search_indexer_4.php,no
phpbb-release-3.0.10/phpBB/includes/utf/data/search_indexer_448.php,no
phpbb-release-3.0.10/phpBB/includes/utf/data/search_indexer_5.php,no
phpbb-release-3.0.10/phpBB/includes/utf/data/search_indexer_58.php,no
phpbb-release-3.0.10/phpBB/includes/utf/data/search_indexer_6.php,no
phpbb-release-3.0.10/phpBB/includes/utf/data/search_indexer_64.php,no
phpbb-release-3.0.10/phpBB/includes/utf/data/search_indexer_84.php,no
phpbb-release-3.0.10/phpBB/includes/utf/data/search_indexer_9.php,no
phpbb-release-3.0.10/phpBB/includes/utf/data/search_indexer_95.php,no
phpbb-release-3.0.10/phpBB/includes/utf/data/utf_canonical_comp.php,no
phpbb-release-3.0.10/phpBB/includes/utf/data/utf_canonical_decomp.php,no
phpbb-release-3.0.10/phpBB/includes/utf/data/utf_compatibility_decomp.php,no
phpbb-release-3.0.10/phpBB/includes/utf/data/utf_nfc_qc.php,no
phpbb-release-3.0.10/phpBB/includes/utf/data/utf_nfkc_qc.php,no
phpbb-release-3.0.10/phpBB/includes/utf/data/utf_normalizer_common.php,no
phpbb-release-3.0.10/phpBB/includes/utf/utf_normalizer.php,no
phpbb-release-3.0.10/phpBB/includes/utf/utf_tools.php,no
phpbb-release-3.0.10/phpBB/index.php,no
phpbb-release-3.0.10/phpBB/install/convertors/convert_phpbb20.php,no
phpbb-release-3.0.10/phpBB/install/convertors/functions_phpbb20.php,no
phpbb-release-3.0.10/phpBB/install/data/confusables.php,no
phpbb-release-3.0.10/phpBB/install/data/new_normalizer.php,no
phpbb-release-3.0.10/phpBB/install/database_update.php,yes
phpbb-release-3.0.10/phpBB/install/index.php,no
phpbb-release-3.0.10/phpBB/install/install_convert.php,no
phpbb-release-3.0.10/phpBB/install/install_install.php,yes
phpbb-release-3.0.10/phpBB/install/install_main.php,no
phpbb-release-3.0.10/phpBB/install/install_update.php,no
phpbb-release-3.0.10/phpBB/install/phpinfo.php,no
phpbb-release-3.0.10/phpBB/language/en/acp/attachments.php,yes
phpbb-release-3.0.10/phpBB/language/en/acp/ban.php,no
phpbb-release-3.0.10/phpBB/language/en/acp/board.php,no
phpbb-release-3.0.10/phpBB/language/en/acp/bots.php,no
phpbb-release-3.0.10/phpBB/language/en/acp/common.php,yes
phpbb-release-3.0.10/phpBB/language/en/acp/database.php,no
phpbb-release-3.0.10/phpBB/language/en/acp/email.php,no
phpbb-release-3.0.10/phpBB/language/en/acp/forums.php,no
phpbb-release-3.0.10/phpBB/language/en/acp/groups.php,no
phpbb-release-3.0.10/phpBB/language/en/acp/language.php,no
phpbb-release-3.0.10/phpBB/language/en/acp/modules.php,no
phpbb-release-3.0.10/phpBB/language/en/acp/permissions.php,no
phpbb-release-3.0.10/phpBB/language/en/acp/permissions_phpbb.php,no
phpbb-release-3.0.10/phpBB/language/en/acp/posting.php,no
phpbb-release-3.0.10/phpBB/language/en/acp/profile.php,no
phpbb-release-3.0.10/phpBB/language/en/acp/prune.php,no
phpbb-release-3.0.10/phpBB/language/en/acp/search.php,no
phpbb-release-3.0.10/phpBB/language/en/acp/styles.php,no
phpbb-release-3.0.10/phpBB/language/en/acp/users.php,no
phpbb-release-3.0.10/phpBB/language/en/captcha_qa.php,no
phpbb-release-3.0.10/phpBB/language/en/captcha_recaptcha.php,no
phpbb-release-3.0.10/phpBB/language/en/common.php,yes
phpbb-release-3.0.10/phpBB/language/en/groups.php,no
phpbb-release-3.0.10/phpBB/language/en/help_bbcode.php,no
phpbb-release-3.0.10/phpBB/language/en/help_faq.php,no
phpbb-release-3.0.10/phpBB/language/en/install.php,no
phpbb-release-3.0.10/phpBB/language/en/mcp.php,yes
phpbb-release-3.0.10/phpBB/language/en/memberlist.php,no
phpbb-release-3.0.10/phpBB/language/en/posting.php,no
phpbb-release-3.0.10/phpBB/language/en/search.php,no
phpbb-release-3.0.10/phpBB/language/en/search_ignore_words.php,no
phpbb-release-3.0.10/phpBB/language/en/search_synonyms.php,no
phpbb-release-3.0.10/phpBB/language/en/ucp.php,yes
phpbb-release-3.0.10/phpBB/language/en/viewforum.php,no
phpbb-release-3.0.10/phpBB/language/en/viewtopic.php,no
phpbb-release-3.0.10/phpBB/mcp.php,no
phpbb-release-3.0.10/phpBB/memberlist.php,no
phpbb-release-3.0.10/phpBB/posting.php,no
phpbb-release-3.0.10/phpBB/report.php,no
phpbb-release-3.0.10/phpBB/search.php,no
phpbb-release-3.0.10/phpBB/style.php,no
phpbb-release-3.0.10/phpBB/ucp.php,no
phpbb-release-3.0.10/phpBB/viewforum.php,yes
phpbb-release-3.0.10/phpBB/viewonline.php,no
phpbb-release-3.0.10/phpBB/viewtopic.php,no
